epoch,tau,loss,rec,kl,sparse,temporal,prior,val_loss
1.0,1.0,1.7717225910641077,1.766883160185626,3.743522684405169,4.525736658591923,0.10103304340966104,0.027811726283898035,0.9362678148529746
2.0,0.98,0.35046802942208416,0.34612484710423025,8.461916078732708,3.8911917265944593,0.08826915861114742,0.01250701542855717,0.8940075798468157
3.0,0.9603999999999999,0.2598016463865445,0.2551706924917191,10.92145279261071,4.002372052725844,0.1024865677624237,0.010888738601695834,0.9275513182986866
