model,threshold_strategy,threshold,fs_accuracy,test_accuracy,test_balanced_accuracy,confusion_matrix
gb_lr0.03_d1,sweep,0.7117282210922575,0.5762903225806452,0.7806451612903226,0.7678955453149001,"[[1013, 72], [370, 560]]"
gb_lr0.03_d1,sweep,0.41720821757655124,0.6211290322580645,0.7801488833746898,0.795852534562212,"[[642, 443], [0, 930]]"
gnb,sweep,0.6433513228173366,0.615,0.7801488833746898,0.795852534562212,"[[642, 443], [0, 930]]"
"mlp(64, 32)",sweep,0.0678511586099863,0.6135483870967742,0.7801488833746898,0.7943932411674348,"[[661, 424], [19, 911]]"
hgb_lr0.04_leaf63,sweep,0.2697068319879731,0.6212903225806452,0.7801488833746898,0.7939324116743471,"[[667, 418], [25, 905]]"
"mlp(128,)",sweep,0.1806670383453369,0.6224193548387097,0.7801488833746898,0.7939324116743471,"[[667, 418], [25, 905]]"
gb_lr0.03_d3,sweep,0.42184991489480267,0.6137096774193549,0.7801488833746898,0.7936251920122888,"[[671, 414], [29, 901]]"
gb_lr0.05_d2,sweep,0.4161196190998336,0.6211290322580645,0.7801488833746898,0.7934715821812597,"[[673, 412], [31, 899]]"
hgb_lr0.02_leaf31,sweep,0.39435974806964946,0.6274193548387097,0.7801488833746898,0.7933179723502304,"[[675, 410], [33, 897]]"
gb_lr0.05_d3,sweep,0.44293490866929874,0.6159677419354839,0.7801488833746898,0.793010752688172,"[[679, 406], [37, 893]]"
hgb_lr0.08_leaf15,sweep,0.5759184223280762,0.6238709677419355,0.7801488833746898,0.7894777265745008,"[[725, 360], [83, 847]]"
hgb_lr0.08_leaf15,sweep,0.579043988411541,0.6238709677419355,0.7801488833746898,0.7894009216589861,"[[726, 359], [84, 846]]"
nusvc03,sweep,0.8960477458796193,0.636774193548387,0.7801488833746898,0.7833333333333333,"[[805, 280], [163, 767]]"
hgb_lr0.06_leaf15,sweep,0.7756717509818192,0.5987096774193549,0.7801488833746898,0.7788018433179723,"[[864, 221], [222, 708]]"
hgb_lr0.08_leaf63,sweep,0.9851580110603846,0.6062903225806452,0.7801488833746898,0.776036866359447,"[[900, 185], [258, 672]]"
hgb_lr0.06_leaf31,sweep,0.8922861480226587,0.5980645161290322,0.7801488833746898,0.7758832565284178,"[[902, 183], [260, 670]]"
hgb_lr0.04_leaf63,sweep,0.9300295259017718,0.5967741935483871,0.7801488833746898,0.7742703533026114,"[[923, 162], [281, 649]]"
gb_lr0.03_d3,sweep,0.7455337795515242,0.5793548387096774,0.7801488833746898,0.7729646697388632,"[[940, 145], [298, 632]]"
gb_lr0.05_d1,sweep,0.7116537382303509,0.5819354838709677,0.7801488833746898,0.7704301075268817,"[[973, 112], [331, 599]]"
gb_lr0.03_d1,sweep,0.7110909745486356,0.5766129032258065,0.7801488833746898,0.7675115207373272,"[[1011, 74], [369, 561]]"
gb_lr0.03_d1,sweep,0.4130538028519051,0.6164516129032258,0.7796526054590571,0.7953917050691244,"[[641, 444], [0, 930]]"
hgb_lr0.02_leaf15,sweep,0.4547001695656271,0.6214516129032258,0.7796526054590571,0.7925499231950845,"[[678, 407], [37, 893]]"
hgb_lr0.04_leaf31,sweep,0.3875845761811646,0.6204838709677419,0.7796526054590571,0.7924731182795699,"[[679, 406], [38, 892]]"
ada100,default_predict,,,0.7796526054590571,0.7924731182795699,"[[679, 406], [38, 892]]"
ada100,sweep,0.5,0.6114516129032258,0.7796526054590571,0.7924731182795699,"[[679, 406], [38, 892]]"
hgb_lr0.08_leaf31,sweep,0.3711963334497274,0.6253225806451613,0.7796526054590571,0.7922427035330262,"[[682, 403], [41, 889]]"
hgb_lr0.06_leaf15,sweep,0.7742444802020143,0.5991935483870968,0.7796526054590571,0.778494623655914,"[[861, 224], [220, 710]]"
hgb_lr0.06_leaf31,sweep,0.8944009404891614,0.5972580645161291,0.7796526054590571,0.7752688172043011,"[[903, 182], [262, 668]]"
hgb_lr0.08_leaf63,sweep,0.9858982590518705,0.6059677419354839,0.7796526054590571,0.7752688172043011,"[[903, 182], [262, 668]]"
"mlp(64, 32)",sweep,0.9931370634555816,0.5969354838709677,0.7796526054590571,0.7752688172043011,"[[903, 182], [262, 668]]"
"mlp(64, 32)",sweep,0.9931786410331727,0.5969354838709677,0.7796526054590571,0.7752688172043011,"[[903, 182], [262, 668]]"
hgb_lr0.06_leaf31,sweep,0.9010615552490724,0.5956451612903226,0.7796526054590571,0.7745775729646698,"[[912, 173], [271, 659]]"
hgb_lr0.02_leaf63,sweep,0.8366847453703877,0.5964516129032258,0.7796526054590571,0.7738863287250384,"[[921, 164], [280, 650]]"
hgb_lr0.06_leaf63,sweep,0.9710658334329691,0.6022580645161291,0.7796526054590571,0.7738095238095238,"[[922, 163], [281, 649]]"
hgb_lr0.02_leaf63,sweep,0.8387430872756348,0.5946774193548388,0.7796526054590571,0.7737327188940093,"[[923, 162], [282, 648]]"
hgb_lr0.06_leaf63,sweep,0.9712075273214038,0.6020967741935483,0.7796526054590571,0.7737327188940093,"[[923, 162], [282, 648]]"
gb_lr0.05_d3,sweep,0.7430309704435277,0.5966129032258064,0.7796526054590571,0.7737327188940093,"[[923, 162], [282, 648]]"
gb_lr0.05_d3,sweep,0.7443696917089003,0.5951612903225807,0.7796526054590571,0.77357910906298,"[[925, 160], [284, 646]]"
gb_lr0.03_d1,sweep,0.40843644302753906,0.612741935483871,0.7791563275434243,0.7949308755760369,"[[640, 445], [0, 930]]"
gnb,default_predict,,,0.7791563275434243,0.7949308755760369,"[[640, 445], [0, 930]]"
gnb,sweep,0.5,0.6153225806451613,0.7791563275434243,0.7949308755760369,"[[640, 445], [0, 930]]"
gb_lr0.08_d1,sweep,0.4162356611670122,0.6129032258064516,0.7791563275434243,0.7947004608294932,"[[643, 442], [3, 927]]"
"mlp(64, 32)",sweep,0.058898955017328204,0.6125806451612903,0.7791563275434243,0.7937019969278034,"[[656, 429], [16, 914]]"
hgb_lr0.08_leaf63,sweep,0.15871439330314346,0.6266129032258064,0.7791563275434243,0.7931643625192012,"[[663, 422], [23, 907]]"
hgb_lr0.06_leaf63,sweep,0.2012119695526929,0.6201612903225806,0.7791563275434243,0.7930875576036867,"[[664, 421], [24, 906]]"
gb_lr0.03_d2,sweep,0.41959408800354697,0.6258064516129033,0.7791563275434243,0.7929339477726575,"[[666, 419], [26, 904]]"
gb_lr0.03_d2,sweep,0.41995401897080015,0.6256451612903225,0.7791563275434243,0.7929339477726575,"[[666, 419], [26, 904]]"
hgb_lr0.06_leaf31,sweep,0.38681846338847514,0.6208064516129033,0.7791563275434243,0.7920122887864823,"[[678, 407], [38, 892]]"
hgb_lr0.08_leaf15,sweep,0.5996968711764061,0.6245161290322581,0.7791563275434243,0.7876344086021505,"[[735, 350], [95, 835]]"
hgb_lr0.04_leaf15,sweep,0.7477984451537447,0.5975806451612903,0.7791563275434243,0.7762672811059907,"[[883, 202], [243, 687]]"
hgb_lr0.04_leaf31,sweep,0.8534013214073078,0.5929032258064516,0.7791563275434243,0.7737327188940093,"[[916, 169], [276, 654]]"
gb_lr0.03_d3,sweep,0.7470936420939227,0.5780645161290323,0.7791563275434243,0.7717357910906297,"[[942, 143], [302, 628]]"
gb_lr0.03_d2,sweep,0.7326341520216862,0.5685483870967742,0.7791563275434243,0.7709677419354839,"[[952, 133], [312, 618]]"
gb_lr0.05_d1,sweep,0.7149547314998479,0.5808064516129032,0.7791563275434243,0.7684331797235022,"[[985, 100], [345, 585]]"
gb_lr0.03_d1,sweep,0.40170703723143886,0.6108064516129033,0.7786600496277916,0.7944700460829492,"[[639, 446], [0, 930]]"
hgb_lr0.04_leaf63,sweep,0.25704638396476387,0.6209677419354839,0.7786600496277916,0.7927035330261136,"[[662, 423], [23, 907]]"
"mlp(128,)",sweep,0.1694883328139782,0.6216129032258064,0.7786600496277916,0.7927035330261136,"[[662, 423], [23, 907]]"
lda,sweep,0.36165371894836423,0.6358064516129033,0.7786600496277916,0.7923963133640552,"[[666, 419], [27, 903]]"
gb_lr0.05_d3,sweep,0.4368964365075456,0.6153225806451613,0.7786600496277916,0.791705069124424,"[[675, 410], [36, 894]]"
gb_lr0.08_d3,sweep,0.45648204191869046,0.6183870967741936,0.7786600496277916,0.7913978494623657,"[[679, 406], [40, 890]]"
nusvc03,sweep,0.8851783999780514,0.636774193548387,0.7786600496277916,0.7823348694316437,"[[797, 288], [158, 772]]"
"mlp(64,)",sweep,0.9312066161990166,0.6201612903225806,0.7786600496277916,0.776036866359447,"[[879, 206], [240, 690]]"
hgb_lr0.06_leaf31,sweep,0.9027041123055846,0.5953225806451613,0.7786600496277916,0.7735023041474653,"[[912, 173], [273, 657]]"
hgb_lr0.02_leaf31,sweep,0.7793088986220765,0.5924193548387097,0.7786600496277916,0.7719662058371736,"[[932, 153], [293, 637]]"
gb_lr0.05_d1,sweep,0.7169320014358357,0.5806451612903226,0.7786600496277916,0.7674347158218126,"[[991, 94], [352, 578]]"
hgb_lr0.06_leaf31,sweep,0.33996386722548794,0.6185483870967742,0.7781637717121588,0.7920122887864823,"[[664, 421], [26, 904]]"
gb_lr0.03_d3,sweep,0.41647780796795625,0.6120967741935484,0.7781637717121588,0.7919354838709678,"[[665, 420], [27, 903]]"
"mlp(64,)",sweep,0.195871578168869,0.6122580645161291,0.7781637717121588,0.7919354838709678,"[[665, 420], [27, 903]]"
lda,sweep,0.36061372575759887,0.6353225806451613,0.7781637717121588,0.7919354838709678,"[[665, 420], [27, 903]]"
gb_lr0.08_d2,sweep,0.41963166439087585,0.6209677419354839,0.7781637717121588,0.7910138248847927,"[[677, 408], [39, 891]]"
hgb_lr0.06_leaf15,sweep,0.4779752666814445,0.6279032258064516,0.7781637717121588,0.7903993855606759,"[[685, 400], [47, 883]]"
nusvc03,sweep,0.3203198294406932,0.6319354838709678,0.7781637717121588,0.7902457757296466,"[[687, 398], [49, 881]]"
hgb_lr0.08_leaf15,sweep,0.5512464637095534,0.6237096774193548,0.7781637717121588,0.7881720430107527,"[[714, 371], [76, 854]]"
hgb_lr0.08_leaf15,sweep,0.5936367121511804,0.6253225806451613,0.7781637717121588,0.7868663594470047,"[[731, 354], [93, 837]]"
nusvc03,sweep,0.9056752568222111,0.6359677419354839,0.7781637717121588,0.7808755760368664,"[[809, 276], [171, 759]]"
nusvc03,sweep,0.9152578522745736,0.6364516129032258,0.7781637717121588,0.780568356374808,"[[813, 272], [175, 755]]"
hgb_lr0.08_leaf15,sweep,0.7818600683898141,0.6085483870967742,0.7781637717121588,0.7784178187403994,"[[841, 244], [203, 727]]"
hgb_lr0.08_leaf31,sweep,0.9225978710637012,0.6019354838709677,0.7781637717121588,0.7754992319508449,"[[879, 206], [241, 689]]"
hgb_lr0.02_leaf63,sweep,0.8449343824320728,0.595,0.7781637717121588,0.7716589861751153,"[[929, 156], [291, 639]]"
hgb_lr0.02_leaf31,sweep,0.781192542335996,0.5912903225806452,0.7781637717121588,0.7712749615975423,"[[934, 151], [296, 634]]"
gb_lr0.08_d3,sweep,0.7971934173166092,0.582741935483871,0.7781637717121588,0.7698924731182796,"[[952, 133], [314, 616]]"
hgb_lr0.08_leaf63,sweep,0.13403485373992088,0.6248387096774194,0.777667493796526,0.7920890937019969,"[[656, 429], [19, 911]]"
hgb_lr0.04_leaf31,sweep,0.3704257464814873,0.6191935483870967,0.777667493796526,0.7907834101382489,"[[673, 412], [36, 894]]"
gb_lr0.08_d3,sweep,0.4436781756291185,0.6183870967741936,0.777667493796526,0.7907834101382489,"[[673, 412], [36, 894]]"
hgb_lr0.02_leaf15,sweep,0.4518751409845837,0.6204838709677419,0.777667493796526,0.7907066052227343,"[[674, 411], [37, 893]]"
hgb_lr0.04_leaf31,sweep,0.378870835022238,0.6188709677419355,0.777667493796526,0.7907066052227343,"[[674, 411], [37, 893]]"
hgb_lr0.06_leaf31,sweep,0.38134074280120583,0.6204838709677419,0.777667493796526,0.7907066052227343,"[[674, 411], [37, 893]]"
gb_lr0.08_d3,sweep,0.44854808528409584,0.6191935483870967,0.777667493796526,0.7907066052227343,"[[674, 411], [37, 893]]"
hgb_lr0.06_leaf15,sweep,0.4770257869052974,0.6283870967741936,0.777667493796526,0.7899385560675883,"[[684, 401], [47, 883]]"
nusvc03,sweep,0.3070235890148708,0.631774193548387,0.777667493796526,0.7899385560675883,"[[684, 401], [47, 883]]"
nusvc03,sweep,0.9229207082718782,0.6375806451612903,0.777667493796526,0.7798771121351766,"[[815, 270], [178, 752]]"
hgb_lr0.08_leaf15,sweep,0.7866293230412653,0.6079032258064516,0.777667493796526,0.7778033794162826,"[[842, 243], [205, 725]]"
lda,sweep,0.6614875424861907,0.6475806451612903,0.777667493796526,0.7770353302611367,"[[852, 233], [215, 715]]"
"mlp(128,)",sweep,0.9469167309522629,0.6153225806451613,0.777667493796526,0.7713517665130568,"[[926, 159], [289, 641]]"
hgb_lr0.02_leaf63,sweep,0.8464120968815734,0.5941935483870968,0.777667493796526,0.7709677419354839,"[[931, 154], [294, 636]]"
gb_lr0.05_d3,sweep,0.7508563686447115,0.5925806451612903,0.777667493796526,0.7709677419354839,"[[931, 154], [294, 636]]"
gb_lr0.03_d3,sweep,0.7521652656310901,0.5759677419354838,0.777667493796526,0.769815668202765,"[[946, 139], [309, 621]]"
gb_lr0.05_d2,sweep,0.7578811742211088,0.5701612903225807,0.777667493796526,0.7672043010752688,"[[980, 105], [343, 587]]"
ada100,sweep,0.5070961846596688,0.5817741935483871,0.777667493796526,0.7664362519201229,"[[990, 95], [353, 577]]"
gb_lr0.03_d1,sweep,0.3980060022092476,0.61,0.7771712158808933,0.7930875576036867,"[[636, 449], [0, 930]]"
hgb_lr0.06_leaf63,sweep,0.17816791212217262,0.6203225806451613,0.7771712158808933,0.7915514592933948,"[[656, 429], [20, 910]]"
hgb_lr0.04_leaf63,sweep,0.23824544438591322,0.62,0.7771712158808933,0.7914746543778801,"[[657, 428], [21, 909]]"
lda,sweep,0.35424942809343346,0.6333870967741936,0.7771712158808933,0.7910138248847927,"[[663, 422], [27, 903]]"
hgb_lr0.02_leaf63,sweep,0.35052115382607163,0.6190322580645161,0.7771712158808933,0.790937019969278,"[[664, 421], [28, 902]]"
hgb_lr0.02_leaf63,sweep,0.35169275763073204,0.6195161290322581,0.7771712158808933,0.790937019969278,"[[664, 421], [28, 902]]"
hgb_lr0.06_leaf31,sweep,0.3463117320385491,0.6190322580645161,0.7771712158808933,0.790937019969278,"[[664, 421], [28, 902]]"
hgb_lr0.04_leaf15,sweep,0.429533613267282,0.6256451612903225,0.7771712158808933,0.7901689708141321,"[[674, 411], [38, 892]]"
hgb_lr0.04_leaf15,sweep,0.44139284828095016,0.6245161290322581,0.7771712158808933,0.7898617511520738,"[[678, 407], [42, 888]]"
hgb_lr0.08_leaf15,sweep,0.5565209296885829,0.6232258064516129,0.7771712158808933,0.7869431643625192,"[[716, 369], [80, 850]]"
nusvc03,sweep,0.9366219201292715,0.6364516129032258,0.7771712158808933,0.7789554531490015,"[[820, 265], [184, 746]]"
lda,sweep,0.6645467110276222,0.6469354838709678,0.7771712158808933,0.7763440860215054,"[[854, 231], [218, 712]]"
hgb_lr0.06_leaf15,sweep,0.7815493097601823,0.5975806451612903,0.7771712158808933,0.7750384024577572,"[[871, 214], [235, 695]]"
hgb_lr0.08_leaf31,sweep,0.927510943147534,0.6004838709677419,0.7771712158808933,0.7742703533026114,"[[881, 204], [245, 685]]"
"mlp(64,)",sweep,0.9348044203281403,0.6175806451612903,0.7771712158808933,0.7742703533026114,"[[881, 204], [245, 685]]"
"mlp(64,)",sweep,0.9380829921722412,0.6154838709677419,0.7771712158808933,0.7741167434715821,"[[883, 202], [247, 683]]"
hgb_lr0.02_leaf15,sweep,0.7471632359258332,0.58,0.7771712158808933,0.7706605222734255,"[[928, 157], [292, 638]]"
gb_lr0.08_d3,sweep,0.7968288921550302,0.5830645161290322,0.7771712158808933,0.7689708141321044,"[[950, 135], [314, 616]]"
gb_lr0.03_d2,sweep,0.7350722507977443,0.5683870967741935,0.7771712158808933,0.7685099846390169,"[[956, 129], [320, 610]]"
gb_lr0.03_d2,sweep,0.4132347754818245,0.6251612903225806,0.7766749379652605,0.7907066052227343,"[[660, 425], [25, 905]]"
hgb_lr0.04_leaf15,sweep,0.4274634243017112,0.6253225806451613,0.7766749379652605,0.7897081413210445,"[[673, 412], [38, 892]]"
gb_lr0.08_d2,sweep,0.4158732882531291,0.6214516129032258,0.7766749379652605,0.7897081413210445,"[[673, 412], [38, 892]]"
ada100,sweep,0.4998605374362892,0.6109677419354839,0.7766749379652605,0.7897081413210445,"[[673, 412], [38, 892]]"
hgb_lr0.08_leaf63,sweep,0.9872275605893616,0.6038709677419355,0.7766749379652605,0.7717357910906297,"[[907, 178], [272, 658]]"
hgb_lr0.02_leaf15,sweep,0.7488712620840156,0.5793548387096774,0.7766749379652605,0.7699692780337941,"[[930, 155], [295, 635]]"
hgb_lr0.04_leaf63,sweep,0.9355805494161866,0.5970967741935483,0.7766749379652605,0.7699692780337941,"[[930, 155], [295, 635]]"
hgb_lr0.04_leaf63,sweep,0.935986145432462,0.5969354838709677,0.7766749379652605,0.7699692780337941,"[[930, 155], [295, 635]]"
"mlp(128,)",sweep,0.9518468940258026,0.6153225806451613,0.7766749379652605,0.7699692780337941,"[[930, 155], [295, 635]]"
gb_lr0.08_d1,sweep,0.7254377893068082,0.5858064516129032,0.7766749379652605,0.7662058371735792,"[[979, 106], [344, 586]]"
gb_lr0.03_d1,sweep,0.3933856673098771,0.6069354838709677,0.7761786600496278,0.7921658986175115,"[[634, 451], [0, 930]]"
"mlp(128,)",sweep,0.14730742421150206,0.6179032258064516,0.7761786600496278,0.790937019969278,"[[650, 435], [16, 914]]"
"mlp(64, 32)",sweep,0.0527649017870426,0.6117741935483871,0.7761786600496278,0.790937019969278,"[[650, 435], [16, 914]]"
hgb_lr0.06_leaf63,sweep,0.17537545817330624,0.62,0.7761786600496278,0.7907066052227343,"[[653, 432], [19, 911]]"
hgb_lr0.08_leaf63,sweep,0.13128421940655238,0.6248387096774194,0.7761786600496278,0.7907066052227343,"[[653, 432], [19, 911]]"
gb_lr0.03_d3,sweep,0.4121478892777783,0.6116129032258064,0.7761786600496278,0.7902457757296467,"[[659, 426], [25, 905]]"
ada100,sweep,0.49983614323998005,0.6108064516129033,0.7761786600496278,0.789247311827957,"[[672, 413], [38, 892]]"
hgb_lr0.08_leaf15,sweep,0.5239663771022867,0.6248387096774194,0.7761786600496278,0.7870199692780337,"[[701, 384], [67, 863]]"
hgb_lr0.08_leaf15,sweep,0.53842778984111,0.6256451612903225,0.7761786600496278,0.7864823348694316,"[[708, 377], [74, 856]]"
gb_lr0.03_d3,sweep,0.757010041703378,0.574516129032258,0.7761786600496278,0.7679723502304148,"[[949, 136], [315, 615]]"
gb_lr0.08_d3,sweep,0.8062758401413488,0.579516129032258,0.7761786600496278,0.7672811059907834,"[[958, 127], [324, 606]]"
gb_lr0.03_d2,sweep,0.7373412976140574,0.567741935483871,0.7761786600496278,0.7672043010752688,"[[959, 126], [325, 605]]"
gb_lr0.05_d3,sweep,0.4335972011375636,0.6141935483870967,0.775682382133995,0.7889400921658987,"[[669, 416], [36, 894]]"
hgb_lr0.08_leaf31,sweep,0.34683763748008045,0.6248387096774194,0.775682382133995,0.7886328725038403,"[[673, 412], [40, 890]]"
hgb_lr0.08_leaf15,sweep,0.5086973454470894,0.6253225806451613,0.775682382133995,0.7871735791090629,"[[692, 393], [59, 871]]"
hgb_lr0.08_leaf15,sweep,0.5298581788218769,0.6259677419354839,0.775682382133995,0.786405529953917,"[[702, 383], [69, 861]]"
nusvc03,sweep,0.9386501582570552,0.6364516129032258,0.775682382133995,0.7773425499231951,"[[820, 265], [187, 743]]"
nusvc03,sweep,0.9504258934952188,0.6380645161290323,0.775682382133995,0.7765745007680491,"[[830, 255], [197, 733]]"
hgb_lr0.08_leaf31,sweep,0.929422570685855,0.5991935483870968,0.775682382133995,0.7725806451612903,"[[882, 203], [249, 681]]"
hgb_lr0.06_leaf31,sweep,0.9108474484441832,0.5941935483870968,0.775682382133995,0.7697388632872504,"[[919, 166], [286, 644]]"
gb_lr0.05_d3,sweep,0.7528903139630999,0.5911290322580646,0.775682382133995,0.7688172043010753,"[[931, 154], [298, 632]]"
gb_lr0.05_d2,sweep,0.75953194703494,0.5682258064516129,0.775682382133995,0.7650537634408602,"[[980, 105], [347, 583]]"
gb_lr0.08_d2,sweep,0.773466424510827,0.5725806451612904,0.775682382133995,0.7645161290322581,"[[987, 98], [354, 576]]"
ada100,sweep,0.5071919140147165,0.5816129032258065,0.775682382133995,0.7642089093701997,"[[991, 94], [358, 572]]"
gb_lr0.03_d1,sweep,0.38709810696378605,0.6048387096774194,0.7751861042183623,0.7912442396313364,"[[632, 453], [0, 930]]"
gb_lr0.03_d1,sweep,0.388221184989612,0.6059677419354839,0.7751861042183623,0.7912442396313364,"[[632, 453], [0, 930]]"
gb_lr0.05_d1,sweep,0.40111442696612765,0.6122580645161291,0.7751861042183623,0.7912442396313364,"[[632, 453], [0, 930]]"
gb_lr0.05_d1,sweep,0.4016078832209773,0.6125806451612903,0.7751861042183623,0.7912442396313364,"[[632, 453], [0, 930]]"
gnb,sweep,0.082151237858285,0.6153225806451613,0.7751861042183623,0.7912442396313364,"[[632, 453], [0, 930]]"
"mlp(128,)",sweep,0.13312661342322826,0.614516129032258,0.7751861042183623,0.7903225806451613,"[[644, 441], [12, 918]]"
hgb_lr0.08_leaf63,sweep,0.11705001273286672,0.6232258064516129,0.7751861042183623,0.7898617511520737,"[[650, 435], [18, 912]]"
hgb_lr0.04_leaf63,sweep,0.22182688171412704,0.6187096774193548,0.7751861042183623,0.7897081413210445,"[[652, 433], [20, 910]]"
"mlp(128,)",sweep,0.15516461125612255,0.6190322580645161,0.7751861042183623,0.7897081413210445,"[[652, 433], [20, 910]]"
gb_lr0.05_d2,sweep,0.40475812112816073,0.6214516129032258,0.7751861042183623,0.7889400921658987,"[[662, 423], [30, 900]]"
hgb_lr0.06_leaf31,sweep,0.36675679896244884,0.6203225806451613,0.7751861042183623,0.788479262672811,"[[668, 417], [36, 894]]"
hgb_lr0.08_leaf15,sweep,0.4892061813808683,0.6243548387096775,0.7751861042183623,0.787173579109063,"[[685, 400], [53, 877]]"
nusvc03,sweep,0.9471375867136518,0.6375806451612903,0.7751861042183623,0.77642089093702,"[[825, 260], [193, 737]]"
lda,sweep,0.6706745677948,0.6453225806451612,0.7751861042183623,0.7738095238095237,"[[859, 226], [227, 703]]"
hgb_lr0.06_leaf15,sweep,0.7847634039061449,0.5979032258064516,0.7751861042183623,0.7728110599078342,"[[872, 213], [240, 690]]"
hgb_lr0.06_leaf15,sweep,0.7937578857578416,0.5951612903225807,0.7751861042183623,0.7721198156682028,"[[881, 204], [249, 681]]"
hgb_lr0.06_leaf31,sweep,0.9088385880622154,0.5935483870967742,0.7751861042183623,0.769431643625192,"[[916, 169], [284, 646]]"
hgb_lr0.02_leaf31,sweep,0.7858956671674356,0.5903225806451613,0.7751861042183623,0.767741935483871,"[[938, 147], [306, 624]]"
gb_lr0.08_d3,sweep,0.807437803426146,0.5791935483870968,0.7751861042183623,0.7662058371735792,"[[958, 127], [326, 604]]"
hgb_lr0.02_leaf31,sweep,0.37951114772266975,0.6256451612903225,0.7746898263027295,0.7884792626728111,"[[661, 424], [30, 900]]"
gb_lr0.05_d2,sweep,0.404284045720447,0.6212903225806452,0.7746898263027295,0.7884792626728111,"[[661, 424], [30, 900]]"
hgb_lr0.02_leaf15,sweep,0.44568036881964523,0.6196774193548387,0.7746898263027295,0.7880184331797235,"[[667, 418], [36, 894]]"
hgb_lr0.04_leaf15,sweep,0.4173685250943626,0.6232258064516129,0.7746898263027295,0.7879416282642089,"[[668, 417], [37, 893]]"
hgb_lr0.08_leaf31,sweep,0.343881557694601,0.6251612903225806,0.7746898263027295,0.7877112135176652,"[[671, 414], [40, 890]]"
hgb_lr0.08_leaf15,default_predict,,,0.7746898263027295,0.7864823348694316,"[[687, 398], [56, 874]]"
hgb_lr0.08_leaf15,sweep,0.5,0.6248387096774194,0.7746898263027295,0.7864823348694316,"[[687, 398], [56, 874]]"
hgb_lr0.08_leaf15,sweep,0.5072983490240377,0.6253225806451613,0.7746898263027295,0.7862519201228879,"[[690, 395], [59, 871]]"
hgb_lr0.08_leaf15,sweep,0.7985621562217051,0.6061290322580645,0.7746898263027295,0.7744239631336406,"[[844, 241], [213, 717]]"
hgb_lr0.08_leaf63,sweep,0.987885346295586,0.602741935483871,0.7746898263027295,0.7695084485407067,"[[908, 177], [277, 653]]"
hgb_lr0.04_leaf31,sweep,0.8585449515354038,0.5917741935483871,0.7746898263027295,0.7687403993855606,"[[918, 167], [287, 643]]"
gb_lr0.03_d3,sweep,0.7581436558630616,0.5738709677419355,0.7746898263027295,0.7663594470046082,"[[949, 136], [318, 612]]"
gb_lr0.08_d2,sweep,0.7742778646482645,0.5725806451612904,0.7746898263027295,0.7634408602150538,"[[987, 98], [356, 574]]"
"mlp(128,)",sweep,0.12884690680503846,0.6140322580645161,0.7741935483870968,0.7894777265745008,"[[641, 444], [11, 919]]"
gb_lr0.03_d3,sweep,0.4027755547311885,0.6101612903225806,0.7741935483870968,0.7885560675883256,"[[653, 432], [23, 907]]"
hgb_lr0.02_leaf63,sweep,0.3398051146173975,0.6193548387096774,0.7741935483870968,0.7882488479262673,"[[657, 428], [27, 903]]"
hgb_lr0.02_leaf31,sweep,0.38171763686572474,0.6256451612903225,0.7741935483870968,0.7879416282642089,"[[661, 424], [31, 899]]"
hgb_lr0.04_leaf31,sweep,0.3538596406601902,0.6196774193548387,0.7741935483870968,0.7877112135176652,"[[664, 421], [34, 896]]"
gb_lr0.08_d2,sweep,0.4103186452035906,0.6204838709677419,0.7741935483870968,0.787557603686636,"[[666, 419], [36, 894]]"
nusvc03,sweep,0.2732358202924437,0.6320967741935484,0.7741935483870968,0.7870967741935484,"[[672, 413], [42, 888]]"
hgb_lr0.06_leaf15,sweep,0.46362278493449155,0.6274193548387097,0.7741935483870968,0.7868663594470047,"[[675, 410], [45, 885]]"
hgb_lr0.06_leaf15,sweep,0.7915263705211556,0.5959677419354839,0.7741935483870968,0.7712749615975423,"[[878, 207], [248, 682]]"
hgb_lr0.04_leaf63,sweep,0.9417489710098037,0.5961290322580645,0.7741935483870968,0.7668970814132104,"[[935, 150], [305, 625]]"
gb_lr0.05_d3,sweep,0.7601661457250074,0.5896774193548387,0.7741935483870968,0.7668970814132104,"[[935, 150], [305, 625]]"
hgb_lr0.04_leaf63,sweep,0.9425591939357796,0.5962903225806452,0.7741935483870968,0.7667434715821813,"[[937, 148], [307, 623]]"
gb_lr0.05_d3,sweep,0.7619584213294337,0.59,0.7741935483870968,0.7667434715821813,"[[937, 148], [307, 623]]"
gb_lr0.03_d2,sweep,0.7404595667993068,0.5669354838709677,0.7741935483870968,0.7647465437788019,"[[963, 122], [333, 597]]"
gb_lr0.05_d1,sweep,0.71965607521144,0.5811290322580646,0.7741935483870968,0.7622887864823349,"[[995, 90], [365, 565]]"
gb_lr0.03_d1,sweep,0.7142726864765143,0.5751612903225807,0.7741935483870968,0.7606758832565284,"[[1016, 69], [386, 544]]"
gb_lr0.03_d1,sweep,0.7151302979270618,0.5751612903225807,0.7741935483870968,0.7602918586789554,"[[1021, 64], [391, 539]]"
gb_lr0.03_d1,sweep,0.3799651055229102,0.6009677419354839,0.773697270471464,0.7898617511520738,"[[629, 456], [0, 930]]"
gnb,sweep,0.030089886574374693,0.6158064516129033,0.773697270471464,0.7898617511520738,"[[629, 456], [0, 930]]"
"mlp(64,)",sweep,0.18447640628814696,0.6122580645161291,0.773697270471464,0.7879416282642089,"[[654, 431], [25, 905]]"
